filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y
005980.txt,Pedestrian,0.00,1,-1.85,27.76,160.43,129.76,345.83,1.79,0.66,0.94,-5.57,1.68,7.50,-2.47
005980.txt,Pedestrian,0.00,0,0.91,248.97,166.37,313.64,305.26,1.77,0.55,0.79,-4.52,1.69,9.61,0.48
005980.txt,Pedestrian,0.00,1,1.07,275.20,158.78,315.53,297.50,1.86,0.64,0.84,-4.36,1.68,10.18,0.67
005980.txt,Cyclist,0.00,2,0.58,219.74,176.67,344.02,286.32,1.83,0.58,1.95,-5.71,1.91,12.47,0.16
005980.txt,Car,0.14,1,2.09,1106.06,166.06,1241.00,222.33,1.48,1.51,4.35,16.33,1.30,20.54,2.76
005981.txt,Car,0.00,0,-1.56,625.23,178.30,699.16,245.26,1.60,1.76,3.84,1.42,1.43,19.20,-1.49
005981.txt,Car,0.35,3,-0.94,0.00,200.93,193.66,313.35,1.33,1.57,3.88,-8.39,1.64,11.18,-1.57
005981.txt,Misc,0.00,0,-1.27,82.43,13.16,480.90,329.20,3.48,2.57,11.68,-4.67,1.54,13.81,-1.59
005981.txt,Car,0.00,2,-1.41,435.52,179.72,494.63,223.07,1.55,1.63,3.92,-5.50,1.35,27.95,-1.61
005981.txt,Car,0.00,1,-1.43,466.60,183.53,511.22,214.98,1.38,1.56,3.83,-5.63,1.32,34.27,-1.59
005981.txt,Misc,0.00,1,-1.50,494.83,138.05,547.04,202.70,3.91,2.68,12.60,-5.81,1.01,49.99,-1.62
005981.txt,Van,0.00,2,-1.01,51.98,172.05,217.89,251.55,1.88,1.83,3.95,-12.39,1.56,19.13,-1.58
005981.txt,Car,0.00,0,-1.42,693.87,185.44,727.11,209.04,1.39,1.56,3.45,6.47,1.42,45.17,-1.28
005981.txt,Car,0.00,0,-1.24,764.38,184.94,795.26,201.03,1.41,1.66,3.76,16.02,1.41,66.83,-1.01
005982.txt,Car,0.15,0,-1.98,775.48,183.28,1161.59,374.00,1.49,1.71,3.58,2.82,1.60,6.70,-1.60
005982.txt,Car,0.00,0,-1.30,286.15,199.93,446.08,296.64,1.39,1.81,3.46,-4.24,1.94,12.99,-1.61
005982.txt,Car,0.00,0,-1.74,679.28,180.45,771.50,250.22,1.47,1.55,3.37,2.59,1.66,17.10,-1.60
005982.txt,Car,0.00,1,-1.37,415.16,182.63,502.16,245.09,1.72,1.80,4.16,-4.58,2.03,22.26,-1.57
005982.txt,Car,0.00,0,1.68,489.75,182.63,531.87,217.27,1.62,1.66,3.81,-4.96,2.13,36.27,1.55
005982.txt,Cyclist,0.00,0,1.63,569.88,177.41,578.70,199.02,1.85,0.63,2.07,-3.13,2.26,63.04,1.58
005982.txt,Cyclist,0.00,0,1.60,581.18,176.95,589.52,197.34,1.76,0.66,1.83,-2.17,2.12,63.31,1.57
005982.txt,Car,0.00,0,1.67,519.38,183.73,549.50,205.46,1.46,1.67,4.92,-5.45,2.27,52.36,1.57
005982.txt,Car,0.00,1,-1.56,630.14,178.23,649.03,193.77,1.51,1.84,4.10,3.00,2.07,72.96,-1.52
005982.txt,Car,0.00,1,-1.67,646.74,175.66,692.46,213.53,1.61,1.67,3.62,2.62,1.76,32.79,-1.60
005983.txt,Car,0.00,0,-1.59,587.97,174.61,647.81,223.27,1.36,1.69,3.38,0.17,1.44,22.19,-1.58
005983.txt,Car,0.00,1,-2.03,91.02,187.20,345.88,311.31,1.45,1.61,3.96,-5.75,1.67,10.35,-2.53
005983.txt,Car,0.00,2,-2.09,226.63,187.41,415.42,274.36,1.36,1.57,3.73,-5.43,1.65,13.27,-2.47
005983.txt,Car,0.00,2,1.07,352.48,176.03,460.87,231.31,1.48,1.57,3.48,-6.06,1.60,21.18,0.79
005983.txt,Car,0.00,0,-1.44,473.49,184.76,559.44,239.28,1.25,1.74,3.66,-2.38,1.58,18.89,-1.56
005983.txt,Car,0.00,2,0.90,436.08,177.83,513.44,211.70,1.37,1.52,3.30,-5.87,1.60,30.96,0.71
005983.txt,Van,0.30,3,-1.99,758.27,21.71,1241.00,374.00,2.42,2.03,5.49,3.02,1.58,6.87,-1.59
005983.txt,Car,0.00,2,-1.76,700.89,175.56,829.48,261.07,1.46,1.72,3.95,2.89,1.54,14.45,-1.57
005983.txt,Car,0.00,2,-1.71,678.38,179.02,765.40,234.72,1.32,1.70,4.04,2.84,1.50,19.37,-1.57
005983.txt,Car,0.00,2,-1.72,668.22,167.79,726.04,215.88,1.56,1.48,3.36,2.95,1.42,25.30,-1.61
005983.txt,Car,0.00,1,-1.66,640.25,174.03,671.68,198.24,1.38,1.55,3.60,2.70,1.47,43.39,-1.60
005983.txt,Car,0.77,3,2.27,0.00,196.98,95.57,298.45,1.35,1.59,3.41,-9.21,1.73,10.06,1.55
005983.txt,Van,0.00,3,2.13,28.67,147.91,268.87,268.95,2.10,1.96,4.63,-9.21,1.70,14.92,1.58
005983.txt,Car,0.00,2,-1.57,594.88,172.76,633.46,207.96,1.52,1.67,3.61,0.16,1.54,33.23,-1.56
005983.txt,Car,0.71,3,2.25,0.00,183.60,58.86,241.34,1.32,1.43,3.25,-14.83,1.59,16.84,1.54
005984.txt,Truck,0.70,1,2.04,0.00,156.94,35.39,206.74,2.93,2.30,6.29,-37.27,2.02,42.97,1.33
005984.txt,Car,0.00,1,3.10,431.50,171.26,514.83,204.10,1.49,1.46,3.84,-6.60,1.44,34.58,2.91
005984.txt,Pedestrian,0.00,1,2.84,759.60,163.84,772.27,193.28,1.86,0.57,1.08,9.91,1.30,46.20,3.05
005984.txt,Car,0.00,0,1.22,699.42,157.64,744.58,190.94,2.21,1.76,4.11,7.73,1.22,50.24,1.37
005984.txt,Car,0.00,1,-2.01,729.47,164.21,774.61,189.74,1.75,1.57,4.07,10.11,1.18,51.72,-1.82
005984.txt,Car,0.00,0,-2.05,767.91,164.74,823.24,187.41,1.54,1.71,5.03,13.25,1.02,51.91,-1.80
005984.txt,Van,0.00,1,0.97,903.75,156.29,964.73,187.59,2.14,1.77,4.44,23.23,1.03,51.91,1.39
005984.txt,Car,0.00,2,-2.18,939.91,161.75,987.23,183.39,1.53,1.41,3.40,25.99,0.76,53.17,-1.73
005984.txt,Car,0.00,1,-2.34,981.16,159.40,1035.26,182.94,1.69,1.61,3.36,29.63,0.74,53.80,-1.84
005985.txt,Cyclist,0.00,3,-2.00,1012.17,138.43,1123.61,287.00,1.80,0.52,1.75,6.00,1.39,9.63,-1.45
005985.txt,Pedestrian,0.00,1,-2.51,1072.79,153.31,1116.70,262.75,1.70,0.69,0.68,7.89,1.40,11.65,-1.93
005985.txt,Pedestrian,0.00,0,-2.17,1114.66,149.76,1186.84,260.84,1.70,0.48,0.87,8.55,1.35,11.49,-1.55
005985.txt,Misc,0.00,2,-2.12,1089.61,194.54,1150.60,256.48,1.00,0.50,0.77,8.58,1.37,12.22,-1.52
005985.txt,Cyclist,0.00,3,-1.74,799.35,165.80,819.56,211.49,1.64,0.44,1.56,7.33,1.39,26.67,-1.47
005986.txt,Car,0.00,0,-1.57,571.25,172.20,618.16,214.96,1.60,1.76,3.84,-0.56,1.10,29.11,-1.59
005986.txt,Misc,0.81,0,-0.86,0.00,70.22,213.95,375.00,2.23,1.88,2.54,-4.24,1.62,4.65,-1.57
005986.txt,Van,0.00,1,-1.17,96.81,101.72,415.93,336.82,2.38,1.98,4.65,-4.24,1.52,9.65,-1.57
005986.txt,Car,0.00,0,-1.39,423.14,169.44,501.32,227.29,1.78,1.81,4.32,-4.87,1.28,24.47,-1.58
005986.txt,Car,0.00,1,-1.35,401.13,180.72,455.78,213.27,1.45,1.61,4.30,-8.59,1.25,34.64,-1.59
005986.txt,Car,0.00,1,-1.44,483.67,177.05,526.29,207.13,1.45,1.67,3.88,-5.24,1.05,36.86,-1.58
005986.txt,Van,0.00,1,-1.49,510.62,158.66,548.49,198.48,2.52,2.02,6.17,-5.24,0.82,48.86,-1.59
005987.txt,Car,0.00,0,-1.46,684.00,173.65,712.13,193.16,1.35,1.60,3.86,6.42,1.43,52.46,-1.34
005987.txt,Van,0.00,0,-1.58,735.89,163.00,761.08,188.13,2.08,2.05,4.96,12.02,1.29,62.83,-1.39
005987.txt,Car,0.00,0,-1.20,540.15,178.22,623.61,218.76,1.32,1.48,4.44,-0.94,1.52,25.90,-1.24
005987.txt,Van,0.00,1,2.26,159.34,155.83,350.38,245.53,2.30,1.87,5.70,-10.30,1.90,21.52,1.81
005987.txt,Truck,0.00,1,1.80,454.53,135.76,555.00,210.06,4.02,2.60,16.79,-6.39,2.10,47.66,1.67
005988.txt,Pedestrian,0.00,2,-2.45,681.78,148.04,700.33,204.39,1.76,0.53,0.64,2.86,0.75,22.51,-2.33
005988.txt,Pedestrian,0.00,1,0.85,272.11,136.14,311.75,256.15,1.92,0.66,0.67,-5.26,1.21,11.73,0.44
005988.txt,Pedestrian,0.00,0,1.30,650.99,143.91,717.53,292.49,1.77,0.66,1.00,0.91,1.33,9.00,1.40
005988.txt,Pedestrian,0.00,0,1.17,726.66,131.78,784.47,286.42,1.88,0.62,1.00,1.82,1.29,9.16,1.36
005988.txt,Pedestrian,0.00,0,1.25,608.55,140.20,646.45,249.81,1.81,0.75,0.96,0.42,1.14,12.23,1.29
005988.txt,Pedestrian,0.00,0,1.05,573.06,141.71,613.45,253.32,1.81,0.82,0.89,-0.23,1.18,12.06,1.04
005988.txt,Pedestrian,0.00,2,0.80,662.36,142.36,722.40,242.98,1.79,0.57,0.96,1.58,1.11,13.10,0.92
005988.txt,Pedestrian,0.00,2,1.16,719.46,142.73,749.32,237.48,1.69,0.46,1.07,2.31,1.02,13.20,1.34
005988.txt,Pedestrian,0.50,3,2.57,1190.23,194.07,1223.00,272.94,1.89,0.52,1.08,15.07,2.23,17.29,-3.00
005988.txt,Pedestrian,0.00,1,1.44,467.48,141.18,501.27,252.83,1.80,0.58,0.92,-2.00,1.16,11.93,1.28
005988.txt,Pedestrian,0.00,1,1.24,487.82,148.48,512.26,241.63,1.62,0.52,0.87,-1.83,1.06,12.81,1.10
005988.txt,Pedestrian,0.00,0,1.35,520.97,137.60,553.10,241.06,1.85,0.55,0.95,-1.28,1.08,13.15,1.26
005988.txt,Pedestrian,0.00,1,1.36,563.70,153.16,582.72,239.09,1.56,0.56,0.77,-0.67,1.06,13.29,1.32
005988.txt,Pedestrian,0.00,1,1.27,537.14,143.46,564.77,234.78,1.77,0.64,0.89,-1.02,1.05,14.22,1.21
005988.txt,Pedestrian,0.00,1,1.57,453.35,144.72,475.41,217.12,1.78,0.61,0.88,-3.60,0.90,17.91,1.38
005988.txt,Pedestrian,0.00,2,1.45,523.47,146.80,542.04,212.96,1.67,0.64,0.89,-2.13,0.82,18.39,1.34
005988.txt,Van,0.97,3,-1.26,0.00,0.00,267.52,369.00,2.13,1.99,5.19,-3.17,1.66,3.69,-1.93
005989.txt,Car,0.00,1,-2.99,478.48,178.41,536.12,201.06,1.49,1.64,3.70,-7.05,1.90,49.56,-3.13
005990.txt,Car,0.99,0,2.39,0.00,202.00,203.28,374.00,1.70,1.43,3.20,-3.18,1.86,2.68,1.57
005990.txt,Car,0.00,0,1.53,525.17,179.93,552.00,206.03,1.68,1.63,3.90,-4.91,2.18,49.03,1.43
005991.txt,Car,0.00,0,2.04,280.69,179.78,379.87,223.54,1.45,1.59,4.28,-10.07,1.71,26.25,1.67
005991.txt,Car,0.00,0,-1.61,698.68,174.88,732.23,203.40,1.43,1.59,4.21,5.58,1.56,38.69,-1.47
005991.txt,Car,0.00,0,3.12,816.79,169.12,861.43,184.55,1.41,1.59,4.01,21.88,1.10,69.05,-2.86
005991.txt,Pedestrian,0.00,0,-0.24,572.46,172.33,580.19,195.12,1.72,0.74,0.56,-2.56,1.69,54.97,-0.28
005991.txt,Car,0.00,1,3.06,883.39,166.55,932.16,184.31,1.59,1.64,4.08,27.79,1.05,67.48,-2.83
005992.txt,Car,0.00,0,-1.52,562.21,181.43,599.83,214.42,1.43,1.55,3.91,-1.33,1.84,33.67,-1.56
005992.txt,Car,0.98,1,-0.92,1165.52,179.13,1241.00,374.00,1.48,1.49,4.16,5.25,1.49,3.37,0.04
005992.txt,Car,0.00,1,-0.30,802.67,172.04,1153.79,282.98,1.51,1.69,4.42,5.26,1.53,10.94,0.14
005992.txt,Car,0.63,1,2.46,981.68,162.02,1241.00,374.00,1.56,1.50,3.80,5.27,1.48,5.84,-3.11
005992.txt,Car,0.00,0,1.74,502.24,174.64,538.10,199.72,1.44,1.58,3.35,-5.40,1.57,43.47,1.62
005993.txt,Car,0.00,0,1.54,542.15,187.44,571.87,217.78,1.68,1.63,3.90,-3.24,2.58,43.29,1.46
005994.txt,Car,0.00,0,-1.63,571.86,149.26,623.31,204.10,1.91,1.65,4.40,-0.37,0.81,27.04,-1.65
005994.txt,Pedestrian,0.00,1,2.06,287.39,155.58,338.05,325.09,1.81,0.58,0.84,-3.40,1.54,7.99,1.68
005994.txt,Pedestrian,0.00,0,2.09,229.41,154.54,292.08,333.45,1.77,0.64,0.88,-3.70,1.52,7.45,1.65
005994.txt,Pedestrian,0.00,0,1.88,366.46,163.65,390.46,224.86,1.66,0.68,0.84,-6.45,1.20,19.68,1.57
005995.txt,Car,0.00,0,-1.58,603.31,180.03,666.30,240.86,1.61,1.66,3.20,0.66,1.83,20.87,-1.55
005995.txt,Misc,0.81,0,-2.24,1221.33,126.00,1241.00,200.01,2.18,1.30,1.75,19.19,0.79,21.03,-1.51
005996.txt,Car,0.86,0,2.39,1098.87,213.82,1241.00,374.00,1.34,1.52,3.99,6.42,1.69,5.76,-3.08
005996.txt,Car,0.40,3,-0.53,985.57,177.76,1241.00,334.86,1.63,1.53,3.45,6.41,1.69,8.28,0.11
005996.txt,Car,0.00,1,2.74,790.76,167.67,1019.61,253.08,1.76,1.71,4.40,6.44,1.68,16.14,3.12
005996.txt,Misc,0.00,2,0.48,115.92,209.76,309.23,296.41,1.08,1.29,2.05,-5.63,1.65,10.29,-0.01
005996.txt,Car,0.00,1,0.49,63.48,135.07,354.91,275.99,2.22,1.68,4.08,-6.78,1.64,12.42,-0.00
005996.txt,Car,0.00,2,-2.72,178.96,179.73,368.76,252.76,1.40,1.46,3.23,-6.89,1.56,14.90,3.13
005996.txt,Van,0.00,0,-1.68,653.54,145.48,728.61,219.24,2.33,1.96,6.11,2.74,1.50,26.07,-1.58
005996.txt,Car,0.00,1,-2.86,312.45,177.97,469.92,229.30,1.46,1.61,4.31,-6.62,1.64,21.99,3.14
005996.txt,Car,0.00,2,-3.04,381.50,167.74,506.80,218.95,1.80,1.77,4.41,-6.16,1.65,27.05,3.02
005996.txt,Van,0.00,2,-1.64,632.18,156.02,673.56,202.52,2.57,1.99,6.64,2.47,1.68,43.57,-1.58
005996.txt,Van,0.00,2,0.11,498.82,160.04,565.99,192.99,2.86,1.88,5.81,-6.95,1.77,64.93,0.01
005997.txt,Truck,0.00,0,-1.58,596.18,161.34,627.48,195.24,2.85,2.63,12.34,0.11,1.95,67.51,-1.58
005997.txt,Cyclist,0.00,1,2.30,80.79,194.28,122.61,235.91,1.63,0.56,1.46,-20.88,2.53,29.60,1.69
005997.txt,Car,0.36,3,2.24,0.00,201.64,106.68,268.23,1.67,1.87,3.69,-17.01,2.58,21.14,1.56
005997.txt,Car,0.00,0,1.79,443.65,184.18,474.16,203.78,1.63,1.78,4.13,-13.29,2.65,63.61,1.58
005997.txt,Cyclist,0.00,3,-1.69,695.40,165.18,713.77,205.70,1.86,0.60,2.02,4.44,1.52,34.18,-1.56
005998.txt,Car,0.00,0,1.81,388.81,180.94,499.28,260.82,1.55,1.51,3.75,-3.59,1.74,16.01,1.59
005998.txt,Car,0.00,0,2.09,158.94,174.71,235.51,215.51,1.92,1.58,3.93,-20.69,2.04,36.29,1.58
005998.txt,Truck,0.00,0,1.64,531.90,152.85,573.17,203.08,3.34,2.39,8.69,-4.09,2.06,52.70,1.56
005998.txt,Car,0.00,1,-1.31,406.85,179.59,430.70,194.63,1.56,1.72,3.09,-20.45,2.29,77.21,-1.57
005998.txt,Car,0.00,0,-1.55,584.93,176.68,623.82,215.42,1.62,1.63,4.50,-0.24,1.82,32.76,-1.56
005999.txt,Car,0.00,0,-1.84,706.41,171.21,956.33,334.24,1.49,1.64,4.17,2.29,1.50,8.76,-1.60
005999.txt,Car,0.25,0,-2.49,0.00,187.84,209.09,282.44,1.47,1.58,3.55,-9.08,1.75,12.27,-3.12
005999.txt,Car,0.00,0,-1.51,471.41,171.06,536.89,228.41,1.60,1.75,3.89,-3.22,1.58,22.31,-1.65
005999.txt,Car,0.00,1,-1.76,645.85,167.47,728.62,227.99,1.59,1.64,4.03,2.12,1.48,21.20,-1.66
005999.txt,Car,0.00,2,-1.66,636.73,175.04,695.18,218.14,1.50,1.80,4.50,2.02,1.61,27.69,-1.59
005999.txt,Car,0.00,2,-1.36,517.49,176.15,562.10,207.10,1.46,1.56,3.21,-3.49,1.64,36.01,-1.45
005999.txt,Car,0.00,2,-1.59,625.83,167.25,661.57,204.39,1.83,1.75,4.52,1.71,1.58,38.06,-1.54
006000.txt,Car,0.00,0,-1.42,661.98,180.75,695.23,205.73,1.54,1.63,3.67,4.48,2.07,46.98,-1.33
006000.txt,Car,0.00,0,2.03,338.40,190.71,445.53,249.74,1.56,1.59,3.69,-6.48,2.13,21.71,1.74
006000.txt,Car,0.00,1,1.93,408.20,178.37,490.40,235.88,1.93,1.59,4.01,-5.80,2.15,26.35,1.72
006000.txt,Car,0.00,0,-1.66,692.52,176.74,742.66,217.84,1.58,1.67,3.84,4.37,1.76,29.97,-1.52
006000.txt,Car,0.00,2,-1.52,698.11,166.65,734.05,212.16,2.05,1.50,3.83,5.11,1.80,34.64,-1.38
006001.txt,Car,0.00,0,-1.57,577.10,178.35,604.77,200.28,1.26,1.60,3.56,-1.19,1.60,43.71,-1.60
006001.txt,Car,0.00,0,-1.52,544.17,172.79,569.09,192.43,1.37,1.63,3.57,-3.90,1.40,52.88,-1.59
006001.txt,Van,0.00,2,-1.56,594.93,166.53,610.67,187.96,2.26,1.64,5.20,-0.76,1.62,79.17,-1.57
006002.txt,Car,0.00,0,-1.57,610.89,176.93,650.96,217.16,1.57,1.56,2.62,0.83,1.76,29.78,-1.54
006002.txt,Car,0.00,0,1.80,435.81,186.40,525.55,241.96,1.43,1.68,4.19,-3.73,1.85,21.27,1.63
006002.txt,Car,0.00,2,1.67,491.61,181.58,544.13,222.87,1.46,1.59,4.27,-3.54,1.81,28.06,1.55
006002.txt,Car,0.00,1,1.70,525.11,178.89,563.87,205.47,1.38,1.62,4.06,-3.60,1.73,39.92,1.61
006002.txt,Car,0.00,0,1.70,549.23,173.11,575.65,193.51,1.49,1.53,3.88,-3.62,1.54,55.22,1.63
006003.txt,Car,0.20,0,-1.99,796.74,177.46,1233.37,374.00,1.51,1.75,3.78,2.99,1.57,6.41,-1.57
006003.txt,Car,0.35,0,2.19,0.00,209.30,252.64,374.00,1.36,1.51,4.02,-6.11,1.89,8.65,1.58
006003.txt,Car,0.00,1,1.91,277.00,179.06,412.99,264.72,1.74,1.65,4.11,-6.03,1.89,16.83,1.57
006003.txt,Car,0.00,0,1.67,532.42,179.56,568.89,204.22,1.41,1.76,4.40,-3.58,1.83,43.88,1.59
006003.txt,Car,0.00,2,1.84,371.87,180.40,457.22,235.45,1.61,1.64,4.00,-6.24,1.86,23.31,1.58
006003.txt,Car,0.00,1,1.75,448.51,183.28,499.25,215.99,1.43,1.70,3.74,-6.41,1.94,34.17,1.57
006003.txt,Car,0.00,1,-1.62,635.41,174.46,659.61,195.40,1.55,1.66,4.15,2.86,1.70,55.95,-1.57
006003.txt,Car,0.00,1,2.97,697.34,167.83,770.89,190.79,1.47,1.70,4.65,8.32,1.17,48.71,3.13
006003.txt,Van,0.00,2,-0.39,853.42,152.77,925.10,179.45,2.06,2.07,4.94,22.44,0.50,58.12,-0.03
006004.txt,Car,0.00,0,-1.55,568.10,177.03,624.35,231.46,1.61,1.66,3.20,-0.45,1.76,23.16,-1.57
006004.txt,Car,0.00,0,2.08,41.55,205.48,321.51,340.38,1.49,1.67,4.38,-6.21,2.08,11.07,1.58
006004.txt,Car,0.00,1,-1.63,641.27,178.02,662.78,196.82,1.43,1.50,3.38,3.29,1.85,57.14,-1.57
006004.txt,Car,0.00,1,-1.83,804.99,171.57,836.33,187.91,1.41,1.69,4.10,18.99,1.33,65.22,-1.55
006004.txt,Car,0.00,0,-1.86,822.50,165.28,856.24,187.90,1.80,1.67,3.62,18.91,1.22,59.66,-1.55
006004.txt,Misc,0.00,2,1.19,845.07,156.15,872.84,188.52,2.43,1.51,1.54,19.00,1.18,55.14,1.52
006005.txt,Car,0.90,0,0.91,892.33,203.98,1241.00,374.00,1.47,1.56,3.55,2.99,1.70,3.82,1.53
006005.txt,Van,0.00,0,-1.76,685.65,110.39,860.63,276.23,2.57,1.99,6.64,2.86,1.64,14.60,-1.57
006005.txt,Car,0.00,0,-2.65,122.54,178.63,343.56,270.48,1.58,1.54,3.30,-6.94,1.70,13.40,-3.12
006005.txt,Car,0.00,2,0.38,207.55,175.87,422.02,257.63,1.68,1.71,4.07,-6.49,1.78,16.06,0.00
006005.txt,Car,0.00,2,-2.86,256.05,177.04,449.37,242.21,1.53,1.70,4.32,-6.46,1.66,18.35,3.09
006005.txt,Car,0.00,2,0.26,354.23,180.07,494.40,229.48,1.54,1.78,4.20,-6.15,1.81,24.05,0.01
006005.txt,Car,0.00,1,0.12,428.35,180.87,529.25,215.38,1.50,1.66,4.40,-6.02,1.89,33.29,-0.05
006005.txt,Van,0.00,2,0.19,414.37,154.98,538.55,215.20,2.86,1.88,5.81,-6.60,2.03,35.94,0.01
006005.txt,Car,0.00,1,-1.66,648.01,183.10,693.53,218.00,1.41,1.62,4.19,2.59,1.88,31.95,-1.58
006006.txt,Cyclist,0.00,3,-1.08,811.25,179.16,874.67,264.59,1.81,0.65,1.63,5.34,1.79,15.90,-0.76
006006.txt,Cyclist,0.00,3,1.85,600.05,178.46,653.31,270.34,1.70,0.60,1.70,0.43,1.67,14.06,1.88
006006.txt,Pedestrian,0.00,1,-0.12,667.14,185.52,680.80,221.84,1.79,0.75,0.85,3.44,2.06,35.65,-0.02
006006.txt,Pedestrian,0.00,1,1.49,186.36,174.57,205.02,229.80,1.96,0.69,0.50,-14.68,1.75,25.52,0.97
006006.txt,Pedestrian,0.00,1,-1.92,205.12,176.40,228.12,223.73,1.65,0.58,0.80,-13.83,1.51,25.22,-2.41
006006.txt,Cyclist,0.00,2,-0.83,603.11,181.97,637.32,220.61,1.83,0.69,1.71,0.76,1.92,34.83,-0.81
006006.txt,Pedestrian,0.00,1,2.88,353.35,179.43,371.35,229.61,1.85,0.74,0.82,-9.15,1.81,26.70,2.56
006006.txt,Pedestrian,0.00,1,2.87,343.20,181.99,361.20,224.49,1.61,0.73,0.84,-9.87,1.68,27.56,2.53
006006.txt,Pedestrian,0.00,1,-0.02,616.30,178.27,628.63,219.25,1.77,0.73,0.70,0.59,1.68,31.06,0.00
006006.txt,Pedestrian,0.00,2,3.08,634.19,185.41,651.86,226.44,1.76,0.77,0.87,1.72,1.99,31.07,3.13
006007.txt,Car,0.00,0,-1.60,600.04,182.86,669.78,249.34,1.56,1.65,3.69,0.55,1.84,19.08,-1.57
006007.txt,Car,0.00,0,-1.09,762.09,173.26,938.74,263.37,1.54,1.72,3.88,4.83,1.57,14.35,-0.77
006007.txt,Car,0.00,1,-0.97,702.88,179.63,796.48,227.37,1.52,1.49,3.46,4.87,1.78,25.12,-0.78
006007.txt,Car,0.00,2,-0.90,672.55,181.61,753.50,215.80,1.39,1.61,3.65,4.55,1.80,31.85,-0.76
006007.txt,Car,0.00,1,1.96,248.68,192.00,387.88,267.60,1.52,1.65,4.10,-6.88,2.03,17.38,1.58
006007.txt,Car,0.00,0,1.79,472.74,183.93,522.25,219.17,1.60,1.60,3.77,-5.47,2.16,35.29,1.63
006007.txt,Car,0.00,0,1.76,537.56,181.79,571.80,205.62,1.61,1.70,3.97,-3.93,2.26,51.51,1.69
006007.txt,Car,0.00,2,1.99,260.71,192.13,366.65,240.88,1.45,1.65,4.63,-10.21,2.17,25.18,1.61
006007.txt,Car,0.00,1,1.90,340.51,181.83,408.09,226.96,1.81,1.59,3.93,-10.19,2.22,31.35,1.59
006007.txt,Car,0.00,1,1.77,588.26,181.17,615.51,196.44,1.45,1.84,4.59,-0.78,2.29,71.88,1.76
006007.txt,Car,0.00,0,1.89,418.87,185.11,469.50,214.38,1.56,1.62,4.19,-9.54,2.30,41.72,1.66
006007.txt,Car,0.00,2,2.01,490.18,184.80,536.49,205.09,1.42,1.67,4.53,-7.25,2.35,54.41,1.88
006007.txt,Car,0.00,1,2.25,100.01,187.55,214.52,237.07,1.47,1.48,3.21,-14.73,1.97,23.59,1.69
006007.txt,Car,0.00,2,2.44,106.96,185.60,218.36,220.13,1.47,1.78,4.34,-21.00,2.10,34.03,1.89
006007.txt,Car,0.00,2,-1.39,645.08,179.88,671.69,195.74,1.50,1.89,4.10,4.80,2.21,71.23,-1.32
006008.txt,Car,0.00,0,-1.57,554.02,175.63,624.54,239.93,1.60,1.76,3.84,-0.55,1.36,20.01,-1.59
006008.txt,Car,0.00,0,-1.23,170.91,199.92,450.28,356.04,1.30,1.61,4.39,-3.25,1.54,8.79,-1.58
006008.txt,Car,0.48,1,-0.91,0.00,192.09,174.11,318.89,1.39,1.60,3.42,-7.80,1.52,9.80,-1.57
006008.txt,Car,0.00,1,-1.37,384.19,184.33,505.39,264.59,1.46,1.66,4.29,-3.38,1.46,15.53,-1.58
006008.txt,Car,0.00,2,-1.19,253.83,180.17,371.79,244.71,1.55,1.55,3.94,-7.83,1.42,19.39,-1.57
006008.txt,Car,0.00,1,-1.43,459.36,175.23,532.20,232.74,1.65,1.70,3.90,-3.47,1.35,22.69,-1.58
006008.txt,Car,0.00,2,-1.33,390.66,176.69,450.83,217.71,1.66,1.62,3.95,-8.09,1.31,31.31,-1.58
006008.txt,Car,0.00,1,-1.48,506.99,175.69,553.83,214.43,1.64,1.72,4.24,-3.50,1.23,32.90,-1.58
006009.txt,Car,0.81,0,2.16,0.00,209.32,350.75,374.00,1.43,1.75,4.47,-3.65,1.80,5.30,1.58
006009.txt,Van,0.00,1,1.87,303.66,172.11,463.57,282.36,1.73,1.67,3.94,-4.03,1.75,13.39,1.59
006009.txt,Car,0.00,0,1.68,500.67,175.66,545.95,211.04,1.39,1.48,3.76,-3.64,1.53,30.51,1.56
006009.txt,Van,0.00,1,1.67,517.13,163.60,557.78,201.65,1.81,1.66,4.05,-3.67,1.40,36.75,1.57
006010.txt,Cyclist,0.00,0,-1.99,899.42,153.61,964.18,243.71,1.84,0.57,1.77,6.91,1.46,15.66,-1.58
006010.txt,Car,0.00,0,2.09,116.62,192.05,228.58,235.84,1.51,1.88,4.32,-17.17,2.31,28.54,1.55
006011.txt,Car,0.90,0,-2.24,904.97,171.73,1241.00,374.00,1.57,1.54,3.22,2.87,1.57,3.53,-1.60
006011.txt,Car,0.00,1,-1.85,745.15,152.96,992.68,341.21,1.74,1.60,3.86,2.72,1.58,8.63,-1.56
006011.txt,Car,0.00,2,-1.76,697.99,153.96,835.17,267.00,1.83,1.69,4.44,2.78,1.55,13.98,-1.57
006011.txt,Car,0.00,2,-1.68,686.08,170.34,763.38,236.77,1.61,1.62,3.78,2.97,1.58,19.56,-1.53
006011.txt,Pedestrian,0.00,0,0.60,663.83,162.16,679.50,203.34,1.90,0.42,1.04,2.83,1.42,33.79,0.68
006011.txt,Pedestrian,0.00,1,0.66,672.42,164.47,686.42,204.14,1.87,0.50,0.90,3.27,1.48,34.46,0.75
